ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2019;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO ESTIMADA 
RS;43;16972;Santa Margarida do Sul;2,562
RS;43;17004;Santana da Boa Vista;8,098
RS;43;17103;Sant'Ana do Livramento;77,027
RS;43;17202;Santa Rosa;73,254
RS;43;17251;Santa Tereza;1,729
RS;43;17301;Santa Vitória do Palmar;29,676
RS;43;17400;Santiago;49,425
RS;43;17509;Santo Ângelo;77,593
RS;43;17558;Santo Antônio do Palma;2,128
RS;43;17608;Santo Antônio da Patrulha;42,894
RS;43;17707;Santo Antônio das Missões;10,175
RS;43;17756;Santo Antônio do Planalto;2,019
RS;43;17806;Santo Augusto;13,885
RS;43;17905;Santo Cristo;14,257
RS;43;17954;Santo Expedito do Sul;2,324
RS;43;18002;São Borja;60,282
RS;43;18051;São Domingos do Sul;3,074
RS;43;18101;São Francisco de Assis;18,335
RS;43;18200;São Francisco de Paula;21,710
RS;43;18309;São Gabriel;62,105
RS;43;18408;São Jerônimo;24,248
RS;43;18424;São João da Urtiga;4,657
RS;43;18432;São João do Polêsine;2,552
RS;43;18440;São Jorge;2,824
RS;43;18457;São José das Missões;2,537
RS;43;18465;São José do Herval;1,971
RS;43;18481;São José do Hortêncio;4,804
RS;43;18499;São José do Inhacorá;2,073
RS;43;18507;São José do Norte;27,568
RS;43;18606;São José do Ouro;6,933
RS;43;18614;São José do Sul;2,408
RS;43;18622;São José dos Ausentes;3,527
RS;43;18705;São Leopoldo;236,835
RS;43;18804;São Lourenço do Sul;43,582
RS;43;18903;São Luiz Gonzaga;33,468
RS;43;19000;São Marcos;21,556
RS;43;19109;São Martinho;5,426
RS;43;19125;São Martinho da Serra;3,234
RS;43;19158;São Miguel das Missões;7,673
RS;43;19208;São Nicolau;5,265
RS;43;19307;São Paulo das Missões;5,790
RS;43;19356;São Pedro da Serra;3,801
RS;43;19364;São Pedro das Missões;2,009
RS;43;19372;São Pedro do Butiá;2,947
RS;43;19406;São Pedro do Sul;16,198
RS;43;19505;São Sebastião do Caí;25,685
RS;43;19604;São Sepé;23,621
RS;43;19703;São Valentim;3,299
RS;43;19711;São Valentim do Sul;2,242
RS;43;19737;São Valério do Sul;2,727
RS;43;19752;São Vendelino;2,243
RS;43;19802;São Vicente do Sul;8,721
RS;43;19901;Sapiranga;81,734
RS;43;20008;Sapucaia do Sul;141,075
RS;43;20107;Sarandi;24,489
RS;43;20206;Seberi;10,750
RS;43;20230;Sede Nova;2,907
RS;43;20263;Segredo;7,421
RS;43;20305;Selbach;5,100
RS;43;20321;Senador Salgado Filho;2,779
RS;43;20354;Sentinela do Sul;5,581
RS;43;20404;Serafina Corrêa;17,502
RS;43;20453;Sério;1,962
RS;43;20503;Sertão;5,415
RS;43;20552;Sertão Santana;6,486
RS;43;20578;Sete de Setembro;1,970
RS;43;20602;Severiano de Almeida;3,657
RS;43;20651;Silveira Martins;2,384
RS;43;20677;Sinimbu;10,172
RS;43;20701;Sobradinho;14,967
RS;43;20800;Soledade;31,002
RS;43;20859;Tabaí;4,719
RS;43;20909;Tapejara;24,111
RS;43;21006;Tapera;10,584
RS;43;21105;Tapes;17,300
RS;43;21204;Taquara;57,466
RS;43;21303;Taquari;26,862
RS;43;21329;Taquaruçu do Sul;3,072
RS;43;21352;Tavares;5,481
RS;43;21402;Tenente Portela;13,485
RS;43;21436;Terra de Areia;11,204
RS;43;21451;Teutônia;33,232
RS;43;21469;Tio Hugo;3,030
RS;43;21477;Tiradentes do Sul;5,704
RS;43;21493;Toropi;2,806
RS;43;21501;Torres;38,732
RS;43;21600;Tramandaí;51,715
RS;43;21626;Travesseiro;2,336
RS;43;21634;Três Arroios;2,668
RS;43;21667;Três Cachoeiras;11,053
RS;43;21709;Três Coroas;28,220
RS;43;21808;Três de Maio;23,906
RS;43;21832;Três Forquilhas;2,697
RS;43;21857;Três Palmeiras;4,271
RS;43;21907;Três Passos;23,906
RS;43;21956;Trindade do Sul;5,802
RS;43;22004;Triunfo;29,538
RS;43;22103;Tucunduva;5,678
RS;43;22152;Tunas;4,569
RS;43;22186;Tupanci do Sul;1,472
RS;43;22202;Tupanciretã;23,948
RS;43;22251;Tupandi;4,855
RS;43;22301;Tuparendi;7,893
RS;43;22327;Turuçu;3,438
RS;43;22343;Ubiretama;2,015
RS;43;22350;União da Serra;1,154
RS;43;22376;Unistalda;2,338
RS;43;22400;Uruguaiana;126,970
RS;43;22509;Vacaria;66,218
RS;43;22525;Vale Verde;3,497
RS;43;22533;Vale do Sol;11,781
RS;43;22541;Vale Real;5,913
RS;43;22558;Vanini;2,113
RS;43;22608;Venâncio Aires;71,554
RS;43;22707;Vera Cruz;26,863
RS;43;22806;Veranópolis;26,241
RS;43;22855;Vespasiano Corrêa;1,815
RS;43;22905;Viadutos;4,756
RS;43;23002;Viamão;255,224
RS;43;23101;Vicente Dutra;4,670
RS;43;23200;Victor Graeff;2,882
RS;43;23309;Vila Flores;3,385
RS;43;23358;Vila Lângaro;2,091
RS;43;23408;Vila Maria;4,358
RS;43;23457;Vila Nova do Sul;4,280
RS;43;23507;Vista Alegre;2,752
RS;43;23606;Vista Alegre do Prata;1,561
RS;43;23705;Vista Gaúcha;2,851
RS;43;23754;Vitória das Missões;3,133
RS;43;23770;Westfália;3,014
RS;43;23804;Xangri-lá;16,408
MS;50;00203;Água Clara;15,522
MS;50;00252;Alcinópolis;5,343
MS;50;00609;Amambai;39,396
MS;50;00708;Anastácio;25,135
MS;50;00807;Anaurilândia;9,035
MS;50;00856;Angélica;10,780
MS;50;00906;Antônio João;8,956
MS;50;01003;Aparecida do Taboado;25,745
MS;50;01102;Aquidauana;47,871
MS;50;01243;Aral Moreira;12,149
MS;50;01508;Bandeirantes;6,788
MS;50;01904;Bataguassu;23,024
MS;50;02001;Batayporã;11,329
MS;50;02100;Bela Vista;24,629
MS;50;02159;Bodoquena;7,875
MS;50;02209;Bonito;21,976
MS;50;02308;Brasilândia;11,872
MS;50;02407;Caarapó;30,174
MS;50;02605;Camapuã;13,711
MS;50;02704;Campo Grande;895,982
MS;50;02803;Caracol;6,116
MS;50;02902;Cassilândia;21,939
MS;50;02951;Chapadão do Sul;25,218
MS;50;03108;Corguinho;5,947
MS;50;03157;Coronel Sapucaia;15,253
MS;50;03207;Corumbá;111,435
MS;50;03256;Costa Rica;20,823
MS;50;03306;Coxim;33,543
MS;50;03454;Deodápolis;12,924
MS;50;03488;Dois Irmãos do Buriti;11,385
MS;50;03504;Douradina;5,924
MS;50;03702;Dourados;222,949
MS;50;03751;Eldorado;12,353
MS;50;03801;Fátima do Sul;19,189
MS;50;03900;Figueirão;3,051
MS;50;04007;Glória de Dourados;9,965
MS;50;04106;Guia Lopes da Laguna;9,895
MS;50;04304;Iguatemi;16,078
MS;50;04403;Inocência;7,610
MS;50;04502;Itaporã;24,839
MS;50;04601;Itaquiraí;21,142
MS;50;04700;Ivinhema;23,187
MS;50;04809;Japorã;9,110
MS;50;04908;Jaraguari;7,187
MS;50;05004;Jardim;26,097
MS;50;05103;Jateí;4,027
MS;50;05152;Juti;6,712
MS;50;05202;Ladário;23,331
MS;50;05251;Laguna Carapã;7,341
MS;50;05400;Maracaju;47,083
MS;50;05608;Miranda;28,013
MS;50;05681;Mundo Novo;18,366
MS;50;05707;Naviraí;54,878
MS;50;05806;Nioaque;13,930
MS;50;06002;Nova Alvorada do Sul;21,882
MS;50;06200;Nova Andradina;54,374
MS;50;06259;Novo Horizonte do Sul;3,814
MS;50;06275;Paraíso das Águas;5,555
MS;50;06309;Paranaíba;42,148
MS;50;06358;Paranhos;14,228
MS;50;06408;Pedro Gomes;7,674
MS;50;06606;Ponta Porã;92,526
MS;50;06903;Porto Murtinho;17,131
MS;50;07109;Ribas do Rio Pardo;24,615
MS;50;07208;Rio Brilhante;37,514
MS;50;07307;Rio Negro;4,831
MS;50;07406;Rio Verde de Mato Grosso;19,746
MS;50;07505;Rochedo;5,499
MS;50;07554;Santa Rita do Pardo;7,851
MS;50;07695;São Gabriel do Oeste;26,771
MS;50;07703;Sete Quedas;10,791
MS;50;07802;Selvíria;6,529
MS;50;07901;Sidrolândia;57,665
MS;50;07935;Sonora;19,274
MS;50;07950;Tacuru;11,552
MS;50;07976;Taquarussu;3,588
MS;50;08008;Terenos;21,806
MS;50;08305;Três Lagoas;121,388
MS;50;08404;Vicentina;6,102
MT;51;00102;Acorizal;5,399
MT;51;00201;Água Boa;25,721
MT;51;00250;Alta Floresta;51,782
MT;51;00300;Alto Araguaia;19,044
MT;51;00359;Alto Boa Vista;6,822
MT;51;00409;Alto Garças;12,030
MT;51;00508;Alto Paraguai;11,356
MT;51;00607;Alto Taquari;10,847
MT;51;00805;Apiacás;10,133
MT;51;01001;Araguaiana;3,100
MT;51;01209;Araguainha;935
MT;51;01258;Araputanga;16,822
MT;51;01308;Arenápolis;9,607
MT;51;01407;Aripuanã;22,354
MT;51;01605;Barão de Melgaço;8,564
MT;51;01704;Barra do Bugres;34,966
MT;51;01803;Barra do Garças;61,012
MT;51;01852;Bom Jesus do Araguaia;6,580
MT;51;01902;Brasnorte;19,695
MT;51;02504;Cáceres;94,376
MT;51;02603;Campinápolis;15,980
MT;51;02637;Campo Novo do Parecis;35,360
MT;51;02678;Campo Verde;44,041
MT;51;02686;Campos de Júlio;6,891
MT;51;02694;Canabrava do Norte;4,743
MT;51;02702;Canarana;21,579
MT;51;02793;Carlinda;10,305
MT;51;02850;Castanheira;8,729
MT;51;03007;Chapada dos Guimarães;19,752
MT;51;03056;Cláudia;12,149
MT;51;03106;Cocalinho;5,700
MT;51;03205;Colíder;33,438
MT;51;03254;Colniza;38,582
MT;51;03304;Comodoro;20,763
MT;51;03353;Confresa;30,933
MT;51;03361;Conquista D'Oeste;4,038
MT;51;03379;Cotriguaçu;19,750
MT;51;03403;Cuiabá;612,547
MT;51;03437;Curvelândia;5,219
MT;51;03452;Denise;9,462
MT;51;03502;Diamantino;22,041
MT;51;03601;Dom Aquino;8,178
MT;51;03700;Feliz Natal;14,192
MT;51;03809;Figueirópolis D'Oeste;3,494
MT;51;03858;Gaúcha do Norte;7,648
MT;51;03908;General Carneiro;5,540
MT;51;03957;Glória D'Oeste;3,026
MT;51;04104;Guarantã do Norte;35,816
MT;51;04203;Guiratinga;15,141
MT;51;04500;Indiavaí;2,752
MT;51;04526;Ipiranga do Norte;7,667
MT;51;04542;Itanhangá;6,737
MT;51;04559;Itaúba;3,802
MT;51;04609;Itiquira;13,345
MT;51;04807;Jaciara;27,776
MT;51;04906;Jangada;8,409
MT;51;05002;Jauru;8,793
MT;51;05101;Juara;34,974
MT;51;05150;Juína;40,997
MT;51;05176;Juruena;15,865
MT;51;05200;Juscimeira;11,221
MT;51;05234;Lambari D'Oeste;6,121
MT;51;05259;Lucas do Rio Verde;65,534
MT;51;05309;Luciara;2,077
MT;51;05507;Vila Bela da Santíssima Trindade;16,128
MT;51;05580;Marcelândia;10,499
MT;51;05606;Matupá;16,566
MT;51;05622;Mirassol d'Oeste;27,739
MT;51;05903;Nobres;15,336
MT;51;06000;Nortelândia;5,989
MT;51;06109;Nossa Senhora do Livramento;13,216
MT;51;06158;Nova Bandeirantes;15,288
MT;51;06174;Nova Nazaré;3,849
MT;51;06182;Nova Lacerda;6,640
MT;51;06190;Nova Santa Helena;3,718
MT;51;06208;Nova Brasilândia;3,829
MT;51;06216;Nova Canaã do Norte;12,787
MT;51;06224;Nova Mutum;45,378
MT;51;06232;Nova Olímpia;20,301
MT;51;06240;Nova Ubiratã;11,982
MT;51;06257;Nova Xavantina;21,374
MT;51;06265;Novo Mundo;9,178
MT;51;06273;Novo Horizonte do Norte;4,004
MT;51;06281;Novo São Joaquim;5,074
MT;51;06299;Paranaíta;11,225
MT;51;06307;Paranatinga;22,563
MT;51;06315;Novo Santo Antônio;2,640
MT;51;06372;Pedra Preta;17,626
MT;51;06422;Peixoto de Azevedo;34,976
MT;51;06455;Planalto da Serra;2,662
MT;51;06505;Poconé;32,843
MT;51;06653;Pontal do Araguaia;6,711
MT;51;06703;Ponte Branca;1,576
MT;51;06752;Pontes e Lacerda;45,436
MT;51;06778;Porto Alegre do Norte;12,517
MT;51;06802;Porto dos Gaúchos;5,410
MT;51;06828;Porto Esperidião;12,017
MT;51;06851;Porto Estrela;2,963
MT;51;07008;Poxoréu;16,219
MT;51;07040;Primavera do Leste;62,019
MT;51;07065;Querência;17,479
MT;51;07107;São José dos Quatro Marcos;18,906
MT;51;07156;Reserva do Cabaçal;2,732
MT;51;07180;Ribeirão Cascalheira;10,206
MT;51;07198;Ribeirãozinho;2,405
MT;51;07206;Rio Branco;5,156
MT;51;07248;Santa Carmem;4,525
MT;51;07263;Santo Afonso;3,146
MT;51;07297;São José do Povo;4,063
MT;51;07305;São José do Rio Claro;20,664
MT;51;07354;São José do Xingu;5,595
MT;51;07404;São Pedro da Cipa;4,727
MT;51;07578;Rondolândia;4,001
MT;51;07602;Rondonópolis;232,491
MT;51;07701;Rosário Oeste;17,151
MT;51;07743;Santa Cruz do Xingu;2,564
MT;51;07750;Salto do Céu;3,365
MT;51;07768;Santa Rita do Trivelato;3,429
MT;51;07776;Santa Terezinha;8,371
MT;51;07792;Santo Antônio do Leste;5,174
MT;51;07800;Santo Antônio do Leverger;16,628
MT;51;07859;São Félix do Araguaia;11,708
MT;51;07875;Sapezal;25,881
MT;51;07883;Serra Nova Dourada;1,650
MT;51;07909;Sinop;142,996
MT;51;07925;Sorriso;90,313
MT;51;07941;Tabaporã;9,489
MT;51;07958;Tangará da Serra;103,750
MT;51;08006;Tapurah;13,705
MT;51;08055;Terra Nova do Norte;9.667(20)
MT;51;08105;Tesouro;3,805
MT;51;08204;Torixoréu;3,609
MT;51;08303;União do Sul;3,525
MT;51;08352;Vale de São Domingos;3,127
MT;51;08402;Várzea Grande;284,971
MT;51;08501;Vera;11,309
MT;51;08600;Vila Rica;26,037
MT;51;08808;Nova Guarita;4,519
MT;51;08857;Nova Marilândia;3,278
MT;51;08907;Nova Maringá;8,641
MT;51;08956;Nova Monte Verde;9,178
GO;52;00050;Abadia de Goiás;8,773
GO;52;00100;Abadiânia;20,042
GO;52;00134;Acreúna;22,366
GO;52;00159;Adelândia;2,516
GO;52;00175;Água Fria de Goiás;5,735
GO;52;00209;Água Limpa;1,850
GO;52;00258;Águas Lindas de Goiás;212,440
GO;52;00308;Alexânia;27,653
GO;52;00506;Aloândia;1,995
GO;52;00555;Alto Horizonte;6,414
GO;52;00605;Alto Paraíso de Goiás;7,624
GO;52;00803;Alvorada do Norte;8,660
GO;52;00829;Amaralina;3,812
GO;52;00852;Americano do Brasil;6,111
GO;52;00902;Amorinópolis;3,126
GO;52;01108;Anápolis;386,923
GO;52;01207;Anhanguera;1,149
GO;52;01306;Anicuns;21,850
GO;52;01405;Aparecida de Goiânia;578,179
GO;52;01454;Aparecida do Rio Doce;2,474
GO;52;01504;Aporé;4,198
GO;52;01603;Araçu;3,522
GO;52;01702;Aragarças;20,118
GO;52;01801;Aragoiânia;10,308
GO;52;02155;Araguapaz;7,770
GO;52;02353;Arenópolis;2,612
GO;52;02502;Aruanã;9,875
GO;52;02601;Aurilândia;3,120
GO;52;02809;Avelinópolis;2,417
GO;52;03104;Baliza;5,138
GO;52;03203;Barro Alto;11,167
GO;52;03302;Bela Vista de Goiás;29,975
GO;52;03401;Bom Jardim de Goiás;8,841
GO;52;03500;Bom Jesus de Goiás;25,216
GO;52;03559;Bonfinópolis;9,706
GO;52;03575;Bonópolis;4,405
GO;52;03609;Brazabrantes;3,703
GO;52;03807;Britânia;5,779
GO;52;03906;Buriti Alegre;9,459
GO;52;03939;Buriti de Goiás;2,488
GO;52;03962;Buritinópolis;3,292
GO;52;04003;Cabeceiras;7,993
GO;52;04102;Cachoeira Alta;12,484
GO;52;04201;Cachoeira de Goiás;1,351
GO;52;04250;Cachoeira Dourada;8,067
GO;52;04300;Caçu;16,009
GO;52;04409;Caiapônia;18,913
GO;52;04508;Caldas Novas;91,162
GO;52;04557;Caldazinha;3,804
GO;52;04607;Campestre de Goiás;3,630
GO;52;04656;Campinaçu;3,640
GO;52;04706;Campinorte;12,626
GO;52;04805;Campo Alegre de Goiás;7,589
GO;52;04854;Campo Limpo de Goiás;7,789
GO;52;04904;Campos Belos;19,887
GO;52;04953;Campos Verdes;2,141
GO;52;05000;Carmo do Rio Verde;10,082
GO;52;05059;Castelândia;3,435
GO;52;05109;Catalão;108,823
GO;52;05208;Caturaí;5,070
GO;52;05307;Cavalcante;9,709
GO;52;05406;Ceres;22,191
GO;52;05455;Cezarina;8,606
GO;52;05471;Chapadão do Céu;10,167
GO;52;05497;Cidade Ocidental;71,376
GO;52;05513;Cocalzinho de Goiás;20,240
GO;52;05521;Colinas do Sul;3,382
GO;52;05703;Córrego do Ouro;2,327
GO;52;05802;Corumbá de Goiás;11,110
GO;52;05901;Corumbaíba;9,723
GO;52;06206;Cristalina;58,997
GO;52;06305;Cristianópolis;2,966
GO;52;06404;Crixás;16,949
GO;52;06503;Cromínia;3,486
GO;52;06602;Cumari;2,854
GO;52;06701;Damianópolis;3,311
GO;52;06800;Damolândia;2,938
GO;52;06909;Davinópolis;2,094
GO;52;07105;Diorama;2,484
GO;52;07253;Doverlândia;7,322
GO;52;07352;Edealina;3,699
GO;52;07402;Edéia;12,372
GO;52;07501;Estrela do Norte;3,275
GO;52;07535;Faina;6,627
GO;52;07600;Fazenda Nova;5,637
GO;52;07808;Firminópolis;13,292
GO;52;07907;Flores de Goiás;16,557
GO;52;08004;Formosa;121,617
GO;52;08103;Formoso;4,248
GO;52;08152;Gameleira de Goiás;3,818
GO;52;08301;Divinópolis de Goiás;4,804
GO;52;08400;Goianápolis;11,231
GO;52;08509;Goiandira;5,600
GO;52;08608;Goianésia;70,084
GO;52;08707;Goiânia;1,516,113
GO;52;08806;Goianira;44,289
GO;52;08905;Goiás;22,645
GO;52;09101;Goiatuba;34,095
GO;52;09150;Gouvelândia;5,898
GO;52;09200;Guapó;14,209
GO;52;09291;Guaraíta;1,996
GO;52;09408;Guarani de Goiás;3,893
GO;52;09457;Guarinos;1,794
GO;52;09606;Heitoraí;3,724
GO;52;09705;Hidrolândia;21,706
GO;52;09804;Hidrolina;3,564
GO;52;09903;Iaciara;13,947
GO;52;09937;Inaciolândia;6,194
GO;52;09952;Indiara;15,611
GO;52;10000;Inhumas;52,866
GO;52;10109;Ipameri;26,985
GO;52;10158;Ipiranga de Goiás;2,893
GO;52;10208;Iporá;31,531
GO;52;10307;Israelândia;2,800
GO;52;10406;Itaberaí;42,900
GO;52;10562;Itaguari;4,676
GO;52;10604;Itaguaru;5,237
GO;52;10802;Itajá;4,539
GO;52;10901;Itapaci;22,981
GO;52;11008;Itapirapuã;4,997
GO;52;11206;Itapuranga;25,768
GO;52;11305;Itarumã;7,178
GO;52;11404;Itauçu;8,938
GO;52;11503;Itumbiara;104,742
GO;52;11602;Ivolândia;2,370
GO;52;11701;Jandaia;6,048
GO;52;11800;Jaraguá;50,511
GO;52;11909;Jataí;100,882
GO;52;12006;Jaupaci;2,879
GO;52;12055;Jesúpolis;2,490
GO;52;12105;Joviânia;7,387
GO;52;12204;Jussara;18,478
GO;52;12253;Lagoa Santa;1,588
GO;52;12303;Leopoldo de Bulhões;7,647
GO;52;12501;Luziânia;208,299
GO;52;12600;Mairipotaba;2,368
GO;52;12709;Mambaí;8,882
GO;52;12808;Mara Rosa;9,503
GO;52;12907;Marzagão;2,236
GO;52;12956;Matrinchã;4,351
GO;52;13004;Maurilândia;14,080
GO;52;13053;Mimoso de Goiás;2,597
GO;52;13087;Minaçu;29,070
GO;52;13103;Mineiros;66,801
GO;52;13400;Moiporá;1,529
GO;52;13509;Monte Alegre de Goiás;8,606
GO;52;13707;Montes Claros de Goiás;8,055
GO;52;13756;Montividiu;13,396
GO;52;13772;Montividiu do Norte;4,479
GO;52;13806;Morrinhos;46,136
GO;52;13855;Morro Agudo de Goiás;2,248
GO;52;13905;Mossâmedes;4,290
GO;52;14002;Mozarlândia;15,659
GO;52;14051;Mundo Novo;4,887
GO;52;14101;Mutunópolis;3,778
GO;52;14408;Nazário;9,142
GO;52;14507;Nerópolis;29,850
GO;52;14606;Niquelândia;46,388
GO;52;14705;Nova América;2,352
GO;52;14804;Nova Aurora;2,210
GO;52;14838;Nova Crixás;12,869
GO;52;14861;Nova Glória;8,164
GO;52;14879;Nova Iguaçu de Goiás;2,929
GO;52;14903;Nova Roma;3,264
GO;52;15009;Nova Veneza;9,853
GO;52;15207;Novo Brasil;2,913
GO;52;15231;Novo Gama;115,711
GO;52;15256;Novo Planalto;4,495
GO;52;15306;Orizona;15,615
GO;52;15405;Ouro Verde de Goiás;3,759
GO;52;15504;Ouvidor;6,667
GO;52;15603;Padre Bernardo;33,835
GO;52;15652;Palestina de Goiás;3,464
GO;52;15702;Palmeiras de Goiás;28,858
GO;52;15801;Palmelo;2,381
GO;52;15900;Palminópolis;3,585
GO;52;16007;Panamá;2,615
GO;52;16304;Paranaiguara;10,057
GO;52;16403;Paraúna;10,988
GO;52;16452;Perolândia;3,129
GO;52;16809;Petrolina de Goiás;10,281
GO;52;16908;Pilar de Goiás;2,253
GO;52;17104;Piracanjuba;24,524
GO;52;17203;Piranhas;10,385
GO;52;17302;Pirenópolis;24,908
GO;52;17401;Pires do Rio;31,458
GO;52;17609;Planaltina;89,918
GO;52;17708;Pontalina;17,819
GO;52;18003;Porangatu;45,394
GO;52;18052;Porteirão;3,881
GO;52;18102;Portelândia;4,011
GO;52;18300;Posse;36,900
GO;52;18391;Professor Jamil;3,223
GO;52;18508;Quirinópolis;50,065
GO;52;18607;Rialma;10,918
GO;52;18706;Rianápolis;4,801
GO;52;18789;Rio Quente;4,493
GO;52;18805;Rio Verde;235,647
GO;52;18904;Rubiataba;19,882
GO;52;19001;Sanclerlândia;7,637
GO;52;19100;Santa Bárbara de Goiás;6,560
GO;52;19209;Santa Cruz de Goiás;2,855
GO;52;19258;Santa Fé de Goiás;5,459
GO;52;19308;Santa Helena de Goiás;38,648
GO;52;19357;Santa Isabel;3,809
GO;52;19407;Santa Rita do Araguaia;8,756
GO;52;19456;Santa Rita do Novo Destino;3,343
GO;52;19506;Santa Rosa de Goiás;2,319
GO;52;19605;Santa Tereza de Goiás;3,355
GO;52;19704;Santa Terezinha de Goiás;8,744
GO;52;19712;Santo Antônio da Barra;4,821
GO;52;19738;Santo Antônio de Goiás;6,283
GO;52;19753;Santo Antônio do Descoberto;74,744
GO;52;19803;São Domingos;12,949
GO;52;19902;São Francisco de Goiás;6,264
GO;52;20009;São João d'Aliança;13,740
GO;52;20058;São João da Paraúna;1,381
GO;52;20108;São Luís de Montes Belos;33,817
GO;52;20157;São Luiz do Norte;5,167
GO;52;20207;São Miguel do Araguaia;21,993
GO;52;20264;São Miguel do Passa Quatro;4,057
GO;52;20280;São Patrício;2,036
GO;52;20405;São Simão;20,645
GO;52;20454;Senador Canedo;115,371
GO;52;20504;Serranópolis;8,544
GO;52;20603;Silvânia;20,695
GO;52;20686;Simolândia;6,856
GO;52;20702;Sítio d'Abadia;2,989
GO;52;21007;Taquaral de Goiás;3,529
GO;52;21080;Teresina de Goiás;3,458
GO;52;21197;Terezópolis de Goiás;8,043
GO;52;21304;Três Ranchos;2,833
GO;52;21403;Trindade;127,599
GO;52;21452;Trombas;3,500
GO;52;21502;Turvânia;4,598
GO;52;21551;Turvelândia;5,281
GO;52;21577;Uirapuru;2,854
GO;52;21601;Uruaçu;40,532
GO;52;21700;Uruana;13,843
GO;52;21809;Urutaí;3,072
GO;52;21858;Valparaíso de Goiás;168,468
GO;52;21908;Varjão;3,827
GO;52;22005;Vianópolis;13,863
GO;52;22054;Vicentinópolis;8,743
GO;52;22203;Vila Boa;6,171
GO;52;22302;Vila Propício;5,821
DF;53;00108;Brasília;3,015,268
;;;;
Fonte: IBGE. Diretoria de Pesquisas - DPE -  Coordenação de População e Indicadores Sociais - COPIS.;;;;
;;;;
Notas:;;;;
(1) População judicial do município de Porto Velho-RO: 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia.;;;;
(2) População judicial do município de Manaquiri-AM: entre 30.565 e 37.356 habitantes. Parecer de Força Executória nº 00010/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM.;;;;
(3) População judicial do município de Santa Isabel do Rio Negro-AM: entre 23.773 e 30.564 habitantes. Parecer de Força Executória nº 00007/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM.;;;;
(4) População judicial do município de Urucará-AM: entre 16.981 e 23.772 habitantes. Parecer de Força Executória nº 00004/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM.;;;;
(5) População judicial do município de Jacareacanga-PA: 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA.;;;;
(6) População judicial do município de Paço do Lumiar - MA: superior a 156.216 habitantes. Processo Judicial nº13916-98.2017.4.01.3700 - Seção Judiciária do Maranhão- MA.;;;;
(7) População judicial do município de São Gonçalo do Amarante-RN: entre 101.881 e 115.464 habitantes. Processo Judicial nº: 0813188-75.2017.4.05.8400 (4ª Vara Federal - RN).;;;;
(8) População judicial do município de Ferreiros -PE: entre 13.585 e 16.980 habitantes. Processo Judicial nº 0805921-61.2019.4.05.0000 (1ª Turma do Tribunal Regional Federal da 5ª Região).;;;;
(9) População judicial do município de Adustina - BA: entre 16.981 e 23.772. Processo Judicial nº 1000197-16.2018.4.01.3306 (Vara Cívil e Criminal da SSJ de Paulo Afonso-BA).;;;;
(10) População judicial do município de Amargosa - BA: entre 37.357 e 44.148. Processo Judicial  nº 1022005-86.2018.4.01.3400- (5ª VF/SJDF).;;;;
(11) População judicial do município de Banzaê - BA: entre 13.585 e 16.980. Processo Judicial nº1000229-21.2018.4.01.3306 (Vara Cívil e Criminal da SSJ de Paulo Afonso-BA).;;;;
(12) População judicial do município Coronel João Sá-BA: 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA.;;;;
(13) População judicial do município de Euclides da Cunha - BA: entre 61.129 a 71.316 habitantes. Processo Judicial nº 1000719-43.2018.401.3306 (Vara Federal Cível e Criminal da SSJ DE Paulo Afonso).;;;;
(14) População judicial do município de Glória - BA: entre 16.981 a 23.722 habitantes. Processo Judicial nº 1005072-92.2019.4.01.3306 (Subseção Judiciária de Paulo Afonso - BA).;;;;
(15) População judicial do município Ibiassucê-BA: entre 10.189 e 13.584 habitantes. Processo Judicial  nº 1018608-53.2017.4.01.3400 (14ª VARA FEDERAL CÍVEL DA SJDF).;;;;
(16) População judicial do município de Rodelas - BA: entre 10.189 a 13.584 habitantes. Processo Judicial nº 1002950-09.2019.4.01.3306 (Procuradoria Federal no Estado da Bahia, Núcleo Finalístico Ambiental).;;;;
(17) População judicial do município de Souto Soares - BA: entre 16.981 e 23.772. Processo Judicial nº005709-76.2018.4.01.3312 (1ª Vara  de Irecê).;;;;
(18) População judicial do município de Vera Cruz - BA: entre 44.149 a 50.940 habitantes. Processo Judicial nº 8000464-59.2018.8.05.0124 (Vara dos Feitos Relativos às Relações de Consumo, Cíveis e Comerciais, Registros Públicos e Acidentes de Trabalho e Juizado Especial Adjunto da Comarca de Itaparica).;;;;
(19) População judicial do município de  Santa Tereza do Oeste - PR: 10.471 habitantes. Processo Judicial nº 5012452-12.2018.4.04.7005 (Seção Judiciária do Paraná - Plantão JFPR).;;;;
