,UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
3470,SP,35.0,17901.0,Guaraci,11188
3471,SP,35.0,18008.0,Guarani d'Oeste,2000
3472,SP,35.0,18107.0,Guarantã,6664
3473,SP,35.0,18206.0,Guararapes,32939
3474,SP,35.0,18305.0,Guararema,29798
3475,SP,35.0,18404.0,Guaratinguetá,121798
3476,SP,35.0,18503.0,Guareí,18520
3477,SP,35.0,18602.0,Guariba,40105
3478,SP,35.0,18701.0,Guarujá,320459
3479,SP,35.0,18800.0,Guarulhos,1379182
3480,SP,35.0,18859.0,Guatapará,7656
3481,SP,35.0,18909.0,Guzolândia,5267
3482,SP,35.0,19006.0,Herculândia,9526
3483,SP,35.0,19055.0,Holambra,14930
3484,SP,35.0,19071.0,Hortolândia,230851
3485,SP,35.0,19105.0,Iacanga,11710
3486,SP,35.0,19204.0,Iacri,6321
3487,SP,35.0,19253.0,Iaras,9240
3488,SP,35.0,19303.0,Ibaté,35104
3489,SP,35.0,19402.0,Ibirá,12393
3490,SP,35.0,19501.0,Ibirarema,7753
3491,SP,35.0,19600.0,Ibitinga,60033
3492,SP,35.0,19709.0,Ibiúna,78878
3493,SP,35.0,19808.0,Icém,8243
3494,SP,35.0,19907.0,Iepê,8159
3495,SP,35.0,20004.0,Igaraçu do Tietê,24674
3496,SP,35.0,20103.0,Igarapava,30432
3497,SP,35.0,20202.0,Igaratá,9534
3498,SP,35.0,20301.0,Iguape,30857
3499,SP,35.0,20400.0,Ilhabela,34970
3500,SP,35.0,20426.0,Ilha Comprida,11166
3501,SP,35.0,20442.0,Ilha Solteira,26686
3502,SP,35.0,20509.0,Indaiatuba,251627
3503,SP,35.0,20608.0,Indiana,4885
3504,SP,35.0,20707.0,Indiaporã,3897
3505,SP,35.0,20806.0,Inúbia Paulista,3991
3506,SP,35.0,20905.0,Ipaussu,14971
3507,SP,35.0,21002.0,Iperó,37133
3508,SP,35.0,21101.0,Ipeúna,7546
3509,SP,35.0,21150.0,Ipiguá,5392
3510,SP,35.0,21200.0,Iporanga,4218
3511,SP,35.0,21309.0,Ipuã,16409
3512,SP,35.0,21408.0,Iracemápolis,24235
3513,SP,35.0,21507.0,Irapuã,7993
3514,SP,35.0,21606.0,Irapuru,8294
3515,SP,35.0,21705.0,Itaberá,17556
3516,SP,35.0,21804.0,Itaí,27125
3517,SP,35.0,21903.0,Itajobi,15262
3518,SP,35.0,22000.0,Itaju,3835
3519,SP,35.0,22109.0,Itanhaém,101816
3520,SP,35.0,22158.0,Itaóca,3328
3521,SP,35.0,22208.0,Itapecerica da Serra,175693
3522,SP,35.0,22307.0,Itapetininga,163901
3523,SP,35.0,22406.0,Itapeva,94354
3524,SP,35.0,22505.0,Itapevi,237700
3525,SP,35.0,22604.0,Itapira,74773
3526,SP,35.0,22653.0,Itapirapuã Paulista,4241
3527,SP,35.0,22703.0,Itápolis,43120
3528,SP,35.0,22802.0,Itaporanga,15149
3529,SP,35.0,22901.0,Itapuí,13992
3530,SP,35.0,23008.0,Itapura,4906
3531,SP,35.0,23107.0,Itaquaquecetuba,370821
3532,SP,35.0,23206.0,Itararé,50503
3533,SP,35.0,23305.0,Itariri,17436
3534,SP,35.0,23404.0,Itatiba,120858
3535,SP,35.0,23503.0,Itatinga,20697
3536,SP,35.0,23602.0,Itirapina,18157
3537,SP,35.0,23701.0,Itirapuã,6499
3538,SP,35.0,23800.0,Itobi,7841
3539,SP,35.0,23909.0,Itu,173939
3540,SP,35.0,24006.0,Itupeva,61252
3541,SP,35.0,24105.0,Ituverava,41824
3542,SP,35.0,24204.0,Jaborandi,6929
3543,SP,35.0,24303.0,Jaboticabal,77263
3544,SP,35.0,24402.0,Jacareí,233662
3545,SP,35.0,24501.0,Jaci,7067
3546,SP,35.0,24600.0,Jacupiranga,17866
3547,SP,35.0,24709.0,Jaguariúna,57488
3548,SP,35.0,24808.0,Jales,49107
3549,SP,35.0,24907.0,Jambeiro,6602
3550,SP,35.0,25003.0,Jandira,124937
3551,SP,35.0,25102.0,Jardinópolis,44380
3552,SP,35.0,25201.0,Jarinu,30044
3553,SP,35.0,25300.0,Jaú,150252
3554,SP,35.0,25409.0,Jeriquara,3159
3555,SP,35.0,25508.0,Joanópolis,13220
3556,SP,35.0,25607.0,João Ramalho,4523
3557,SP,35.0,25706.0,José Bonifácio,37015
3558,SP,35.0,25805.0,Júlio Mesquita,4776
3559,SP,35.0,25854.0,Jumirim,3367
3560,SP,35.0,25904.0,Jundiaí,418962
3561,SP,35.0,26001.0,Junqueirópolis,20679
3562,SP,35.0,26100.0,Juquiá,18812
3563,SP,35.0,26209.0,Juquitiba,31444
3564,SP,35.0,26308.0,Lagoinha,4896
3565,SP,35.0,26407.0,Laranjal Paulista,28516
3566,SP,35.0,26506.0,Lavínia,11980
3567,SP,35.0,26605.0,Lavrinhas,7260
3568,SP,35.0,26704.0,Leme,103391
3569,SP,35.0,26803.0,Lençóis Paulista,68432
3570,SP,35.0,26902.0,Limeira,306114
3571,SP,35.0,27009.0,Lindóia,7980
3572,SP,35.0,27108.0,Lins,78013
3573,SP,35.0,27207.0,Lorena,88706
3574,SP,35.0,27256.0,Lourdes,2289
3575,SP,35.0,27306.0,Louveira,48885
3576,SP,35.0,27405.0,Lucélia,21747
3577,SP,35.0,27504.0,Lucianópolis,2394
3578,SP,35.0,27603.0,Luís Antônio,14947
3579,SP,35.0,27702.0,Luiziânia,5790
3580,SP,35.0,27801.0,Lupércio,4584
3581,SP,35.0,27900.0,Lutécia,2649
3582,SP,35.0,28007.0,Macatuba,17163
3583,SP,35.0,28106.0,Macaubal,8120
3584,SP,35.0,28205.0,Macedônia,3698
3585,SP,35.0,28304.0,Magda,3119
3586,SP,35.0,28403.0,Mairinque,47150
3587,SP,35.0,28502.0,Mairiporã,100179
3588,SP,35.0,28601.0,Manduri,9846
3589,SP,35.0,28700.0,Marabá Paulista,5853
3590,SP,35.0,28809.0,Maracaí,14002
3591,SP,35.0,28858.0,Marapoama,3031
3592,SP,35.0,28908.0,Mariápolis,4084
3593,SP,35.0,29005.0,Marília,238882
3594,SP,35.0,29104.0,Marinópolis,2112
3595,SP,35.0,29203.0,Martinópolis,26461
3596,SP,35.0,29302.0,Matão,83170
3597,SP,35.0,29401.0,Mauá,472912
3598,SP,35.0,29500.0,Mendonça,5490
3599,SP,35.0,29609.0,Meridiano,3836
3600,SP,35.0,29658.0,Mesópolis,1908
3601,SP,35.0,29708.0,Miguelópolis,22226
3602,SP,35.0,29807.0,Mineiros do Tietê,12908
3603,SP,35.0,29906.0,Miracatu,19779
3604,SP,35.0,30003.0,Mira Estrela,3086
3605,SP,35.0,30102.0,Mirandópolis,29564
3606,SP,35.0,30201.0,Mirante do Paranapanema,18259
3607,SP,35.0,30300.0,Mirassol,59824
3608,SP,35.0,30409.0,Mirassolândia,4871
3609,SP,35.0,30508.0,Mococa,68885
3610,SP,35.0,30607.0,Mogi das Cruzes,445842
3611,SP,35.0,30706.0,Mogi Guaçu,151888
3612,SP,35.0,30805.0,Mogi Mirim,93189
3613,SP,35.0,30904.0,Mombuca,3493
3614,SP,35.0,31001.0,Monções,2259
3615,SP,35.0,31100.0,Mongaguá,56702
3616,SP,35.0,31209.0,Monte Alegre do Sul,8038
3617,SP,35.0,31308.0,Monte Alto,50498
3618,SP,35.0,31407.0,Monte Aprazível,25087
3619,SP,35.0,31506.0,Monte Azul Paulista,19008
3620,SP,35.0,31605.0,Monte Castelo,4166
3621,SP,35.0,31704.0,Monteiro Lobato,4653
3622,SP,35.0,31803.0,Monte Mor,59772
3623,SP,35.0,31902.0,Morro Agudo,32968
3624,SP,35.0,32009.0,Morungaba,13622
3625,SP,35.0,32058.0,Motuca,4758
3626,SP,35.0,32108.0,Murutinga do Sul,4486
3627,SP,35.0,32157.0,Nantes,3141
3628,SP,35.0,32207.0,Narandiba,4857
3629,SP,35.0,32306.0,Natividade da Serra,6661
3630,SP,35.0,32405.0,Nazaré Paulista,18524
3631,SP,35.0,32504.0,Neves Paulista,8930
3632,SP,35.0,32603.0,Nhandeara,11478
3633,SP,35.0,32702.0,Nipoã,5213
3634,SP,35.0,32801.0,Nova Aliança,6973
3635,SP,35.0,32827.0,Nova Campina,9755
3636,SP,35.0,32843.0,Nova Canaã Paulista,1881
3637,SP,35.0,32868.0,Nova Castilho,1267
3638,SP,35.0,32900.0,Nova Europa,11186
3639,SP,35.0,33007.0,Nova Granada,21500
3640,SP,35.0,33106.0,Nova Guataporanga,2316
3641,SP,35.0,33205.0,Nova Independência,3969
3642,SP,35.0,33254.0,Novais,5830
3643,SP,35.0,33304.0,Nova Luzitânia,4101
3644,SP,35.0,33403.0,Nova Odessa,60174
3645,SP,35.0,33502.0,Novo Horizonte,41052
3646,SP,35.0,33601.0,Nuporanga,7432
3647,SP,35.0,33700.0,Ocauçu,4289
3648,SP,35.0,33809.0,Óleo,2496
3649,SP,35.0,33908.0,Olímpia,54772
3650,SP,35.0,34005.0,Onda Verde,4381
3651,SP,35.0,34104.0,Oriente,6515
3652,SP,35.0,34203.0,Orindiúva,7066
3653,SP,35.0,34302.0,Orlândia,44028
3654,SP,35.0,34401.0,Osasco,698418
3655,SP,35.0,34500.0,Oscar Bressane,2603
3656,SP,35.0,34609.0,Osvaldo Cruz,32879
3657,SP,35.0,34708.0,Ourinhos,113542
3658,SP,35.0,34757.0,Ouroeste,10361
3659,SP,35.0,34807.0,Ouro Verde,8562
3660,SP,35.0,34906.0,Pacaembu,14197
3661,SP,35.0,35002.0,Palestina,12957
3662,SP,35.0,35101.0,Palmares Paulista,13275
3663,SP,35.0,35200.0,Palmeira d'Oeste,9283
3664,SP,35.0,35309.0,Palmital,22221
3665,SP,35.0,35408.0,Panorama,15777
3666,SP,35.0,35507.0,Paraguaçu Paulista,45703
3667,SP,35.0,35606.0,Paraibuna,18222
3668,SP,35.0,35705.0,Paraíso,6454
3669,SP,35.0,35804.0,Paranapanema,20197
3670,SP,35.0,35903.0,Paranapuã,4078
3671,SP,35.0,36000.0,Parapuã,10964
3672,SP,35.0,36109.0,Pardinho,6435
3673,SP,35.0,36208.0,Pariquera-Açu,19648
3674,SP,35.0,36257.0,Parisi,2161
3675,SP,35.0,36307.0,Patrocínio Paulista,14670
3676,SP,35.0,36406.0,Paulicéia,7366
3677,SP,35.0,36505.0,Paulínia,109424
3678,SP,35.0,36570.0,Paulistânia,1833
3679,SP,35.0,36604.0,Paulo de Faria,8945
3680,SP,35.0,36703.0,Pederneiras,46687
3681,SP,35.0,36802.0,Pedra Bela,6093
3682,SP,35.0,36901.0,Pedranópolis,2494
3683,SP,35.0,37008.0,Pedregulho,16744
3684,SP,35.0,37107.0,Pedreira,47919
3685,SP,35.0,37156.0,Pedrinhas Paulista,3093
3686,SP,35.0,37206.0,Pedro de Toledo,11331
3687,SP,35.0,37305.0,Penápolis,63407
3688,SP,35.0,37404.0,Pereira Barreto,25669
3689,SP,35.0,37503.0,Pereiras,8668
3690,SP,35.0,37602.0,Peruíbe,68284
3691,SP,35.0,37701.0,Piacatu,5980
3692,SP,35.0,37800.0,Piedade,55348
3693,SP,35.0,37909.0,Pilar do Sul,29185
3694,SP,35.0,38006.0,Pindamonhangaba,168328
3695,SP,35.0,38105.0,Pindorama,17049
3696,SP,35.0,38204.0,Pinhalzinho,15207
3697,SP,35.0,38303.0,Piquerobi,3692
3698,SP,35.0,38501.0,Piquete,13657
3699,SP,35.0,38600.0,Piracaia,27303
3700,SP,35.0,38709.0,Piracicaba,404142
3701,SP,35.0,38808.0,Piraju,29806
3702,SP,35.0,38907.0,Pirajuí,25492
3703,SP,35.0,39004.0,Pirangi,11417
3704,SP,35.0,39103.0,Pirapora do Bom Jesus,18895
3705,SP,35.0,39202.0,Pirapozinho,27527
3706,SP,35.0,39301.0,Pirassununga,76409
3707,SP,35.0,39400.0,Piratininga,13636
3708,SP,35.0,39509.0,Pitangueiras,39719
3709,SP,35.0,39608.0,Planalto,5237
3710,SP,35.0,39707.0,Platina,3550
3711,SP,35.0,39806.0,Poá,117452
3712,SP,35.0,39905.0,Poloni,6059
3713,SP,35.0,40002.0,Pompéia,22014
3714,SP,35.0,40101.0,Pongaí,3416
3715,SP,35.0,40200.0,Pontal,49961
3716,SP,35.0,40259.0,Pontalinda,4628
3717,SP,35.0,40309.0,Pontes Gestal,2577
3718,SP,35.0,40408.0,Populina,4169
3719,SP,35.0,40507.0,Porangaba,9925
3720,SP,35.0,40606.0,Porto Feliz,53098
3721,SP,35.0,40705.0,Porto Ferreira,56150
3722,SP,35.0,40754.0,Potim,24643
3723,SP,35.0,40804.0,Potirendaba,17361
3724,SP,35.0,40853.0,Pracinha,4093
3725,SP,35.0,40903.0,Pradópolis,21496
3726,SP,35.0,41000.0,Praia Grande,325073
3727,SP,35.0,41059.0,Pratânia,5261
3728,SP,35.0,41109.0,Presidente Alves,4094
3729,SP,35.0,41208.0,Presidente Bernardes,13106
3730,SP,35.0,41307.0,Presidente Epitácio,44200
3731,SP,35.0,41406.0,Presidente Prudente,228743
3732,SP,35.0,41505.0,Presidente Venceslau,39516
3733,SP,35.0,41604.0,Promissão,40432
3734,SP,35.0,41653.0,Quadra,3804
3735,SP,35.0,41703.0,Quatá,14109
3736,SP,35.0,41802.0,Queiroz,3406
3737,SP,35.0,41901.0,Queluz,13420
3738,SP,35.0,42008.0,Quintana,6638
3739,SP,35.0,42107.0,Rafard,9076
3740,SP,35.0,42206.0,Rancharia,29707
3741,SP,35.0,42305.0,Redenção da Serra,3851
3742,SP,35.0,42404.0,Regente Feijó,20261
3743,SP,35.0,42503.0,Reginópolis,9621
3744,SP,35.0,42602.0,Registro,56322
3745,SP,35.0,42701.0,Restinga,7593
3746,SP,35.0,42800.0,Ribeira,3340
3747,SP,35.0,42909.0,Ribeirão Bonito,13219
3748,SP,35.0,43006.0,Ribeirão Branco,16444
3749,SP,35.0,43105.0,Ribeirão Corrente,4718
3750,SP,35.0,43204.0,Ribeirão do Sul,4541
3751,SP,35.0,43238.0,Ribeirão dos Índios,2225
3752,SP,35.0,43253.0,Ribeirão Grande,7673
3753,SP,35.0,43303.0,Ribeirão Pires,123393
3754,SP,35.0,43402.0,Ribeirão Preto,703293
3755,SP,35.0,43501.0,Riversul,5524
3756,SP,35.0,43600.0,Rifaina,3629
3757,SP,35.0,43709.0,Rincão,10799
3758,SP,35.0,43808.0,Rinópolis,9981
3759,SP,35.0,43907.0,Rio Claro,206424
3760,SP,35.0,44004.0,Rio das Pedras,35228
3761,SP,35.0,44103.0,Rio Grande da Serra,50846
3762,SP,35.0,44202.0,Riolândia,12518
3763,SP,35.0,44251.0,Rosana,16643
3764,SP,35.0,44301.0,Roseira,10712
3765,SP,35.0,44400.0,Rubiácea,3128
3766,SP,35.0,44509.0,Rubinéia,3148
3767,SP,35.0,44608.0,Sabino,5590
3768,SP,35.0,44707.0,Sagres,2432
3769,SP,35.0,44806.0,Sales,6331
3770,SP,35.0,44905.0,Sales Oliveira,11890
3771,SP,35.0,45001.0,Salesópolis,17139
3772,SP,35.0,45100.0,Salmourão,5300
3773,SP,35.0,45159.0,Saltinho,8286
3774,SP,35.0,45209.0,Salto,118663
3775,SP,35.0,45308.0,Salto de Pirapora,45422
3776,SP,35.0,45407.0,Salto Grande,9331
3777,SP,35.0,45506.0,Sandovalina,4302
3778,SP,35.0,45605.0,Santa Adélia,15480
3779,SP,35.0,45704.0,Santa Albertina,6008
3780,SP,35.0,45803.0,Santa Bárbara d'Oeste,193475
3781,SP,35.0,46009.0,Santa Branca,14788
3782,SP,35.0,46108.0,Santa Clara d'Oeste,2115
3783,SP,35.0,46207.0,Santa Cruz da Conceição,4503
3784,SP,35.0,46256.0,Santa Cruz da Esperança,2139
3785,SP,35.0,46306.0,Santa Cruz das Palmeiras,34361
3786,SP,35.0,46405.0,Santa Cruz do Rio Pardo,47673
3787,SP,35.0,46504.0,Santa Ernestina,5599
3788,SP,35.0,46603.0,Santa Fé do Sul,32322
3789,SP,35.0,46702.0,Santa Gertrudes,26898
3790,SP,35.0,46801.0,Santa Isabel,57386
3791,SP,35.0,46900.0,Santa Lúcia,8817
3792,SP,35.0,47007.0,Santa Maria da Serra,6173
3793,SP,35.0,47106.0,Santa Mercedes,2939
3794,SP,35.0,47205.0,Santana da Ponte Pensa,1487
3795,SP,35.0,47304.0,Santana de Parnaíba,139447
3796,SP,35.0,47403.0,Santa Rita d'Oeste,2498
3797,SP,35.0,47502.0,Santa Rita do Passa Quatro,27557
3798,SP,35.0,47601.0,Santa Rosa de Viterbo,26540
3799,SP,35.0,47650.0,Santa Salete,1545
3800,SP,35.0,47700.0,Santo Anastácio,20878
3801,SP,35.0,47809.0,Santo André,718773
3802,SP,35.0,47908.0,Santo Antônio da Alegria,6929
3803,SP,35.0,48005.0,Santo Antônio de Posse,23310
3804,SP,35.0,48054.0,Santo Antônio do Aracanguá,8420
3805,SP,35.0,48104.0,Santo Antônio do Jardim,5954
3806,SP,35.0,48203.0,Santo Antônio do Pinhal,6811
3807,SP,35.0,48302.0,Santo Expedito,3111
3808,SP,35.0,48401.0,Santópolis do Aguapeí,4777
3809,SP,35.0,48500.0,Santos,433311
3810,SP,35.0,48609.0,São Bento do Sapucaí,10878
3811,SP,35.0,48708.0,São Bernardo do Campo,838936
3812,SP,35.0,48807.0,São Caetano do Sul,161127
3813,SP,35.0,48906.0,São Carlos,251983
3814,SP,35.0,49003.0,São Francisco,2821
3815,SP,35.0,49102.0,São João da Boa Vista,91211
3816,SP,35.0,49201.0,São João das Duas Pontes,2568
3817,SP,35.0,49250.0,São João de Iracema,1922
3818,SP,35.0,49300.0,São João do Pau d'Alho,2105
3819,SP,35.0,49409.0,São Joaquim da Barra,51888
3820,SP,35.0,49508.0,São José da Bela Vista,8928
3821,SP,35.0,49607.0,São José do Barreiro,4147
3822,SP,35.0,49706.0,São José do Rio Pardo,54946
3823,SP,35.0,49805.0,São José do Rio Preto,460671
3824,SP,35.0,49904.0,São José dos Campos,721944
3825,SP,35.0,49953.0,São Lourenço da Serra,15825
3826,SP,35.0,50001.0,São Luiz do Paraitinga,10687
3827,SP,35.0,50100.0,São Manuel,40954
3828,SP,35.0,50209.0,São Miguel Arcanjo,32931
3829,SP,35.0,50308.0,São Paulo,12252023
3830,SP,35.0,50407.0,São Pedro,35653
3831,SP,35.0,50506.0,São Pedro do Turvo,7666
3832,SP,35.0,50605.0,São Roque,91016
3833,SP,35.0,50704.0,São Sebastião,88980
3834,SP,35.0,50803.0,São Sebastião da Grama,12182
3835,SP,35.0,50902.0,São Simão,15322
3836,SP,35.0,51009.0,São Vicente,365798
3837,SP,35.0,51108.0,Sarapuí,10285
3838,SP,35.0,51207.0,Sarutaiá,3638
3839,SP,35.0,51306.0,Sebastianópolis do Sul,3513
3840,SP,35.0,51405.0,Serra Azul,14662
3841,SP,35.0,51504.0,Serrana,45107
3842,SP,35.0,51603.0,Serra Negra,29229
3843,SP,35.0,51702.0,Sertãozinho,125815
3844,SP,35.0,51801.0,Sete Barras,12832
3845,SP,35.0,51900.0,Severínia,17496
3846,SP,35.0,52007.0,Silveiras,6302
3847,SP,35.0,52106.0,Socorro,41005
3848,SP,35.0,52205.0,Sorocaba,679378
3849,SP,35.0,52304.0,Sud Mennucci,7718
3850,SP,35.0,52403.0,Sumaré,282441
3851,SP,35.0,52502.0,Suzano,297637
3852,SP,35.0,52551.0,Suzanápolis,3963
3853,SP,35.0,52601.0,Tabapuã,12407
3854,SP,35.0,52700.0,Tabatinga,16496
3855,SP,35.0,52809.0,Taboão da Serra,289664
3856,SP,35.0,52908.0,Taciba,6285
3857,SP,35.0,53005.0,Taguaí,13859
3858,SP,35.0,53104.0,Taiaçu,6295
3859,SP,35.0,53203.0,Taiúva,5566
3860,SP,35.0,53302.0,Tambaú,23207
3861,SP,35.0,53401.0,Tanabi,25967
3862,SP,35.0,53500.0,Tapiraí,7807
3863,SP,35.0,53609.0,Tapiratiba,12960
3864,SP,35.0,53658.0,Taquaral,2811
3865,SP,35.0,53708.0,Taquaritinga,57177
3866,SP,35.0,53807.0,Taquarituba,23218
3867,SP,35.0,53856.0,Taquarivaí,5852
3868,SP,35.0,53906.0,Tarabai,7468
3869,SP,35.0,53955.0,Tarumã,15000
3870,SP,35.0,54003.0,Tatuí,121766
3871,SP,35.0,54102.0,Taubaté,314924
3872,SP,35.0,54201.0,Tejupá,4532
3873,SP,35.0,54300.0,Teodoro Sampaio,23148
3874,SP,35.0,54409.0,Terra Roxa,9370
3875,SP,35.0,54508.0,Tietê,42076
3876,SP,35.0,54607.0,Timburi,2658
3877,SP,35.0,54656.0,Torre de Pedra,2412
3878,SP,35.0,54706.0,Torrinha,10010
3879,SP,35.0,54755.0,Trabiju,1724
3880,SP,35.0,54805.0,Tremembé,47185
3881,SP,35.0,54904.0,Três Fronteiras,5807
3882,SP,35.0,54953.0,Tuiuti,6894
3883,SP,35.0,55000.0,Tupã,65524
3884,SP,35.0,55109.0,Tupi Paulista,15495
3885,SP,35.0,55208.0,Turiúba,2016
3886,SP,35.0,55307.0,Turmalina,1727
3887,SP,35.0,55356.0,Ubarana,6309
3888,SP,35.0,55406.0,Ubatuba,90799
3889,SP,35.0,55505.0,Ubirajara,4780
3890,SP,35.0,55604.0,Uchoa,10110
3891,SP,35.0,55703.0,União Paulista,1844
3892,SP,35.0,55802.0,Urânia,9114
3893,SP,35.0,55901.0,Uru,1165
3894,SP,35.0,56008.0,Urupês,13809
3895,SP,35.0,56107.0,Valentim Gentil,13326
3896,SP,35.0,56206.0,Valinhos,129193
3897,SP,35.0,56305.0,Valparaíso,26480
3898,SP,35.0,56354.0,Vargem,10537
3899,SP,35.0,56404.0,Vargem Grande do Sul,42845
3900,SP,35.0,56453.0,Vargem Grande Paulista,52597
3901,SP,35.0,56503.0,Várzea Paulista,121838
3902,SP,35.0,56602.0,Vera Cruz,10843
3903,SP,35.0,56701.0,Vinhedo,78728
3904,SP,35.0,56800.0,Viradouro,18898
3905,SP,35.0,56909.0,Vista Alegre do Alto,8810
3906,SP,35.0,56958.0,Vitória Brasil,1840
3907,SP,35.0,57006.0,Votorantim,122480
3908,SP,35.0,57105.0,Votuporanga,94547
3909,SP,35.0,57154.0,Zacarias,2718
3910,SP,35.0,57204.0,Chavantes,12418
3911,SP,35.0,57303.0,Estiva Gerbi,11304
3912,PR,41.0,103.0,Abatiá,7457
3913,PR,41.0,202.0,Adrianópolis,5919
3914,PR,41.0,301.0,Agudos do Sul,9371
3915,PR,41.0,400.0,Almirante Tamandaré,118623
3916,PR,41.0,459.0,Altamira do Paraná,1942
3917,PR,41.0,509.0,Altônia,22056
3918,PR,41.0,608.0,Alto Paraná,14770
3919,PR,41.0,707.0,Alto Piquiri,9836
3920,PR,41.0,806.0,Alvorada do Sul,11406
3921,PR,41.0,905.0,Amaporã,6257
3922,PR,41.0,1002.0,Ampére,19152
3923,PR,41.0,1051.0,Anahy,2801
3924,PR,41.0,1101.0,Andirá,20031
3925,PR,41.0,1150.0,Ângulo,2928
3926,PR,41.0,1200.0,Antonina,18980
3927,PR,41.0,1309.0,Antônio Olinto,7434
3928,PR,41.0,1408.0,Apucarana,134996
3929,PR,41.0,1507.0,Arapongas,123027
3930,PR,41.0,1606.0,Arapoti,28115
3931,PR,41.0,1655.0,Arapuã,3068
3932,PR,41.0,1705.0,Araruna,13970
3933,PR,41.0,1804.0,Araucária,143843
3934,PR,41.0,1853.0,Ariranha do Ivaí,2108
3935,PR,41.0,1903.0,Assaí,15119
3936,PR,41.0,2000.0,Assis Chateaubriand,33362
3937,PR,41.0,2109.0,Astorga,26111
3938,PR,41.0,2208.0,Atalaia,3892
3939,PR,41.0,2307.0,Balsa Nova,12941
3940,PR,41.0,2406.0,Bandeirantes,31367
3941,PR,41.0,2505.0,Barbosa Ferraz,11568
3942,PR,41.0,2604.0,Barracão,10275
3943,PR,41.0,2703.0,Barra do Jacaré,2781
3944,PR,41.0,2752.0,Bela Vista da Caroba,3511
3945,PR,41.0,2802.0,Bela Vista do Paraíso,15397
3946,PR,41.0,2901.0,Bituruna,16389
3947,PR,41.0,3008.0,Boa Esperança,4105
3948,PR,41.0,3024.0,Boa Esperança do Iguaçu,2503
3949,PR,41.0,3040.0,Boa Ventura de São Roque,6387
3950,PR,41.0,3057.0,Boa Vista da Aparecida,7591
3951,PR,41.0,3107.0,Bocaiúva do Sul,12944
3952,PR,41.0,3156.0,Bom Jesus do Sul,3541
3953,PR,41.0,3206.0,Bom Sucesso,7032
3954,PR,41.0,3222.0,Bom Sucesso do Sul,3264
3955,PR,41.0,3305.0,Borrazópolis,6592
3956,PR,41.0,3354.0,Braganey,5427
3957,PR,41.0,3370.0,Brasilândia do Sul,2651
3958,PR,41.0,3404.0,Cafeara,2934
3959,PR,41.0,3453.0,Cafelândia,18120
3960,PR,41.0,3479.0,Cafezal do Sul,4044
3961,PR,41.0,3503.0,Califórnia,8570
3962,PR,41.0,3602.0,Cambará,25360
3963,PR,41.0,3701.0,Cambé,106533
3964,PR,41.0,3800.0,Cambira,7865
3965,PR,41.0,3909.0,Campina da Lagoa,14202
3966,PR,41.0,3958.0,Campina do Simão,3887
3967,PR,41.0,4006.0,Campina Grande do Sul,43288
3968,PR,41.0,4055.0,Campo Bonito,3833
3969,PR,41.0,4105.0,Campo do Tenente,7971
3970,PR,41.0,4204.0,Campo Largo,132002
3971,PR,41.0,4253.0,Campo Magro,29318
3972,PR,41.0,4303.0,Campo Mourão,94859
3973,PR,41.0,4402.0,Cândido de Abreu,15018
3974,PR,41.0,4428.0,Candói,15979
3975,PR,41.0,4451.0,Cantagalo,13317
3976,PR,41.0,4501.0,Capanema,19124
3977,PR,41.0,4600.0,Capitão Leônidas Marques,15780
3978,PR,41.0,4659.0,Carambeí,23415
3979,PR,41.0,4709.0,Carlópolis,14320
3980,PR,41.0,4808.0,Cascavel,328454
3981,PR,41.0,4907.0,Castro,71484
3982,PR,41.0,5003.0,Catanduvas,10189
3983,PR,41.0,5102.0,Centenário do Sul,10827
3984,PR,41.0,5201.0,Cerro Azul,17779
3985,PR,41.0,5300.0,Céu Azul,11765
3986,PR,41.0,5409.0,Chopinzinho,19254
3987,PR,41.0,5508.0,Cianorte,82620
3988,PR,41.0,5607.0,Cidade Gaúcha,12652
3989,PR,41.0,5706.0,Clevelândia,16559
3990,PR,41.0,5805.0,Colombo,243726
3991,PR,41.0,5904.0,Colorado,24012
3992,PR,41.0,6001.0,Congonhinhas,8818
3993,PR,41.0,6100.0,Conselheiro Mairinck,3860
3994,PR,41.0,6209.0,Contenda,18584
3995,PR,41.0,6308.0,Corbélia,17071
3996,PR,41.0,6407.0,Cornélio Procópio,47845
3997,PR,41.0,6456.0,Coronel Domingos Soares,7497
3998,PR,41.0,6506.0,Coronel Vivida,20734
3999,PR,41.0,6555.0,Corumbataí do Sul,3219
4000,PR,41.0,6571.0,Cruzeiro do Iguaçu,4252
4001,PR,41.0,6605.0,Cruzeiro do Oeste,20932
4002,PR,41.0,6704.0,Cruzeiro do Sul,4469
4003,PR,41.0,6803.0,Cruz Machado,18708
4004,PR,41.0,6852.0,Cruzmaltina,2950
4005,PR,41.0,6902.0,Curitiba,1933105
4006,PR,41.0,7009.0,Curiúva,15101
4007,PR,41.0,7108.0,Diamante do Norte,5087
4008,PR,41.0,7124.0,Diamante do Sul,3439
4009,PR,41.0,7157.0,Diamante D'Oeste,5253
4010,PR,41.0,7207.0,Dois Vizinhos,40641
4011,PR,41.0,7256.0,Douradina,8747
4012,PR,41.0,7306.0,Doutor Camargo,5979
4013,PR,41.0,7405.0,Enéas Marques,5961
4014,PR,41.0,7504.0,Engenheiro Beltrão,14000
